NOMBRE,GRAD_Y,GRAD_X
"AUTOSERVICIO PILAR",28.46893543,-16.26335833
"SUPERMERCADO HIPERDINO",28.44455529,-16.30006682
"BENIGNO TEODORO MYLONAS BENALCAZAR",28.46317699,-16.25224300
"SUPERMERCADO CHINO",28.46302286,-16.25314302
"SUPERMERCADO SUPERCOR",28.47983799,-16.24478700
"SUPERMERCADO SUPERCOR EXPRESS",28.46991199,-16.25414800
"SUPERMERCADO ALTEZA",28.46063399,-16.27470000
"MINIMARKET ROSI",28.46868401,-16.25407014
"MINIMARKET 24H PICK UP",28.46704174,-16.27222703
"MINIMARKET BARY",28.46825907,-16.25404330
"SUPERMERCADO MERCADONA",28.46602699,-16.25484200
"SUPERMERCADO DINOSOL",28.44272959,-16.28192744
CALAMOCHA,28.42510617,-16.31970361
"DIE BACKEREI",28.46300699,-16.25171500
"JARDIN DE NAYELI",28.46292999,-16.25187700
"TIENDA DE ALOE VERA TARA",28.46724074,-16.25395964
"ESTERA VERDE",28.46895675,-16.25073105
"SUPERMERCADO SPAR HORACIO NELSON",28.47026704,-16.26309562
"HERBOLARIO AZAHAR",28.46840274,-16.25341934
"MD TOILES NATUR",28.46981199,-16.25036500
HERBONATURA,28.46665291,-16.25813359
"MONZON MEDICINAS NATURALES",28.46802299,-16.25297700
"HERBOLARIO EL GUANCHE ECOLOGICO",28.46622009,-16.25064636
"HERBOLARIO NATURALEZA",28.46831352,-16.25351714
"HIERBA SANA",28.46929405,-16.26331073
"MISTER SNACK",28.42637769,-16.30078794
"NATE COMIDAS PREPARADAS",28.46433799,-16.27170000
"FRANBEL PRECOCINADOS",28.46667985,-16.27269737
"CARNICERIA HERMANOS MEJIAS",28.44724199,-16.29907300
"CONGELADOS 5 OCEANOS",28.44136536,-16.31493398
"FRUTERIA ROBERTO BENITEZ",28.46289148,-16.25316185
"CARNICERIA LOS MAJUELOS",28.45423004,-16.29674654
"CARNICERIA LUIS CARRION",28.44217914,-16.29835378
"PASTELERIA DIAZ TORRES",28.46023560,-16.30052340
AUTOSERVICIO,28.46749699,-16.25862900
"PANADERIA BOLLERIA LA MEIA LUNA",28.46866102,-16.26038830
"NATUR HOUSE",28.46535940,-16.26949830
"CARREFOUR SUPERMERCADO",28.42672002,-16.30160208
JUDAVI,28.42276892,-16.31692058
REGALIZ,28.45703799,-16.25951500
"SUPERMERCADO HIPERDINO",28.45892499,-16.25571300
"AFRUTADO GOURMET",28.46795009,-16.25471971
"PANIFICADORA SAN MIGUEL",28.44743869,-16.31988904
"RINCON DEL PAN",28.46672286,-16.25108361
ALMACIA,28.46280999,-16.25177600
"VIVERES QUICO",28.50411609,-16.19215306
PERSON,28.44994012,-16.29910745
"CARNICERIA ISABEL",28.46293699,-16.25158100
"CARNICERIA PACO",28.46295899,-16.25172000
"CARNICERIA DANIEL PUENTE ZURITA",28.46810750,-16.26341118
"POLLERIA HERMANOS DORTA",28.46283199,-16.25212300
"POLLERIA HERMANOS DORTA",28.46279099,-16.25240700
"POLLERIA LUCIA",28.46287199,-16.25203500
