NOMBRE,GRAD_Y,GRAD_X
"CPEI FINCA EL MORAL",28.4248109288,-16.3123722329
"CEIP SAN LUIS GONZAGA",28.4446870348,-16.2965726074
"FORMACION EN COCINA ANAZA",28.4219330256,-16.2991658145
"ESCUELA DE DANZA",28.4310182754,-16.3211921853
"CPEI CUCU",28.42966872,-16.31969188
"CEIP SECUNDINO DELGADO",28.4215927614,-16.298851872
"POUR HOMME COLE",28.4243386309,-16.2978169396
"CPEIPS CHAMBERI",28.4492349234,-16.274726306
"LUDOTECA EL BOSQUE ENCANTADO",28.45264295,-16.28643852
"CENTRO INFANTIL MAMI",28.46882482,-16.26649021
"CPEIPS COLON GRAMA",28.44969899,-16.298776
"CEIP CERVANTES",28.4693781026,-16.2715645793
"TENERIFE ESPACIO DE LAS ARTES TEA",28.4640453095,-16.2513664529
"CPEIPS MAINLOP",28.44993499,-16.298776
"CENTRO DE ARTE LA RECOVA",28.4655660785,-16.2507712126
