NOMBRE,GRAD_Y,GRAD_X
"RESTAURANTE HU NUESTRA SENORA DE LA CANDELARIA",28.4486775532,-16.2851371254
CASADEMIA,28.474317806,-16.2523362099
"D TAPAS 26",28.468293456,-16.251518704
"HOT DOG SANTA CRUZ",28.4618124979,-16.2733594127
"CANTINA CAMPO FUTBOL GARCIA ESCAMEZ",28.4563087887,-16.2722455079
"EL GUSTO POR EL VINO",28.462899871,-16.2525251489
"LOS BALDIOS",28.4658279623,-16.326991712
"JMD SPORBAR",28.45442602,-16.29677528
MARVIC,28.4481062337,-16.2987228259
"MAXI BURGUER",28.4389233027,-16.3128783024
"RESTAURANTE AREPERA CANAIMA",28.4485247669,-16.2767632839
"PUB 330",28.466736432,-16.2610510362
"BAR EL CAN",28.4466940573,-16.2938563643
"EL PROVOCON",28.47577869,-16.24938205
"MESON DE BURGOS",28.44482899,-16.300237
"LA S NAGOGA",28.42368686,-16.33372583
"CARLO S BAR CAFE",28.46771696,-16.24801758
"LA PARADA",28.47575936,-16.24943859
"LA GARRIGA",28.46792658,-16.2523336
"TATTOO ART CAFE",28.4662366952,-16.250609723
"GUAYOYOS CAFE",28.46882725,-16.2504244
"ESTRELLAS DE HOLLYWOOD",28.4273280379,-16.3058200502
"FLOR DE GUACARA",28.4485926454,-16.3061325137
"PIZZERIA D MIMMO",28.4486206,-16.30584088
"CAFE DECATHLON",28.4612872669,-16.3047025108
MIRABAL,28.4446662622,-16.3000814042
"TURBO PIZZA ITALIA",28.44678699,-16.297875
"BANDA APARTE",28.46605765,-16.24937111
"PUB MALAVIDA",28.46597251,-16.24891252
TENEPIZZA,28.42686681,-16.30039653
"ZUMERIA GUARAPO",28.45908018,-16.30137741
"LA PANDORGA",28.5040104326,-16.1922101549
"LOS LEBRILLOS II",28.46311999,-16.271605
"BODEGON LA TELARANA",28.43021486,-16.30938921
"HAMBURGUESERIA LAS NIEVES",28.4437591984,-16.2974496221
"GRAN VIA",28.4417211112,-16.302069551
YOGURTLANDIA,28.46804413,-16.26100874
"TASCA MUNECO DE NIEVE",28.44856773,-16.30589686
"RESTAURANTE LA PALMA",28.442045614,-16.3252391863
"CHURRERIA TEMALOFRAN",28.4526315,-16.28662304
"SIETE VIDAS",28.47032199,-16.250091
"LA CAPILLA",28.46898637,-16.26335702
"LA OFICINA",28.46961248,-16.25326537
"EL TURPIAL",28.44803056,-16.30596121
"PUB SAGA",28.46876202,-16.26077521
"BURGER MEL",28.47012814,-16.26288073
"MISTER SMILE",28.4666803,-16.24918306
"LA TABERNA DE LA ALAMEDA",28.4673109697,-16.2481068838
CHURROMANIA,28.4569483072,-16.2586538554
"BOUTIQUE DEL PAN LETICIA",28.4673660444,-16.2534425375
"BAR CLUB COLOMBOFILO EL CABO",28.4607979556,-16.252779941
"ZUMERIA TAMARINDO",28.46286484,-16.25298103
"EL ZAPATA",28.4566190378,-16.2683351063
"DECO FRUTA",28.46739499,-16.257425
"ZUMERIA EL TRANVIA",28.45255488,-16.28080156
"VIVA MARIA",28.46820835,-16.25264091
"ZUMERIA TROPICANA",28.46938083,-16.26014233
"STRASSE PARK",28.4730478369,-16.2544862662
"HELADERIA 4D",28.45701199,-16.258069
"COSTA SUR 2",28.445960757,-16.2729875959
"HELADERIA CUCURUCHO",28.46891419,-16.27135671
"RESTAURANTE EL MAYORAZGO",28.4439782022,-16.2866155959
"EL RAMONAL",28.46427266,-16.2792133568
"PAN VIA",28.46743099,-16.257856
"CASA PICAR",28.5603212136,-16.2168884355
"GRAN TINERFE",28.43748299,-16.297075
"LA POSADA DEL PEZ",28.5036723402,-16.1929323246
"LAS BRISAS",28.46867659,-16.26238106
"QUIOSCO T5",28.5100894808,-16.1845221949
"LA TERMINAL",28.4591972124,-16.2519534516
"EL MECHA",28.5710363048,-16.2031080127
"LA VENTA DE MARRERO",28.5743793093,-16.1879882375
"EL FRONTON",28.5744395225,-16.1876035136
"CASA PACA",28.5724680782,-16.1871121336
"CANCHA BOLAS PETANCA",28.4351597862,-16.3179446024
"BARRIO NUEVO",28.4718118351,-16.2689132256
"ESTACION SERVICIOS ANAZA",28.4271039792,-16.2993513145
"BENDITA DOLORES",28.4680856707,-16.2537232525
SNUUPY,28.46693631,-16.25032918
"LA ARGOLLA",28.4631048062,-16.2682924949
"TASCA SAN JOSE",28.46747499,-16.248177
"PALMELITA SANTA CRUZ",28.46686927,-16.24987937
"ARCO PUB",28.4725838232,-16.2472264046
"EL CANIZO",28.4551331348,-16.2981533866
"TASCA JJ",28.4678005858,-16.3302935416
"EL GUACHINCHE DEL JAMON",28.4698498827,-16.3262574264
"RINCON PARRANDERO",28.4644326077,-16.3271041734
"MONTADITOS COMPANY",28.46997439,-16.2518399
"TASCA CARLOTA",28.4720622505,-16.2710546019
"DELICIEUX TASCA",28.4648149942,-16.249355156
"NUEVO PARIS",28.44648499,-16.298829
"AROMAS Y MAS",28.46889915,-16.25032673
"CENTRO TACO",28.44727999,-16.298685
"LOS PRINCIPES",28.45243623,-16.28584123
"PIC NIC YUMBO",28.45514498,-16.28372236
"BAR TAXI SALUD",28.47163218,-16.27177976
"EL CAMBULLON",28.47031042,-16.26317682
"LOS AMIGOS",28.45230648,-16.28110278
"TIP TOP",28.46761068,-16.25439364
"CHURRERIA TIVOLI",28.45420066,-16.29738602
"PIZZERIA PRESTO",28.46894044,-16.27137081
"PIZZERIA MIREIA",28.45264412,-16.28555409
"LA SANDWICHERIA",28.46809943,-16.25352004
"BUFFET LA CACEROLA",28.45449874,-16.29736324
"LA BROCHETA",28.46850708,-16.26360297
"EL GUSTO POR LA CARNE",28.47009277,-16.2632165
"CHINO FELIZ",28.42490498,-16.30280584
MBC,28.47006479,-16.25238065
"DON COMELON",28.42682862,-16.30145575
"DE BELINGO",28.4362672819,-16.3196983822
"MARISQUERIA RAMON",28.50445161,-16.1913094
"SOLANA RESTAURANTE",28.46881448,-16.25749898
"LA CONCEPCION",28.4647871051,-16.2492801716
"MANDI S",28.4275333647,-16.3079556514
"TASCA EL ALTAR",28.4715104666,-16.270910065
"EL POLLO ABRASADO",28.46501535,-16.27044638
"CHIGIRINGUITO HILARIO",28.5555204758,-16.2651340522
"SAKURA JAPONES",28.4690073,-16.26052817
"TSUKI SUSHI BAR",28.4568772042,-16.2590213771
"SANA TENTACION GASTROTIENDA",28.46846964,-16.25334734
"HERMANO PEDRO",28.4513447096,-16.2819406024
"AYALA SANTA CRUZ",28.4626656598,-16.2688203833
"EL RINCON DE LA PAELLA",28.47001986,-16.26119468
"ISLAS CANARIAS",28.462715572,-16.2687571612
"CHINO SHANG HAI",28.4445867406,-16.3002017408
"LA CHURRERIA",28.4608130061,-16.2526429847
"TASCA MARISA",28.4663046619,-16.2482088575
"MESON CLAVIJO 38",28.4694256,-16.25427662
"TASCA JUANITO",28.47139565,-16.27189408
"TASCA TENERIFE",28.45321638,-16.28484414
"100 MONTADITOS",28.46704666,-16.24853783
"CASA ALVARO CHAMORGA",28.5699904391,-16.1587572192
"ALBERGUE MONTES DE ANAGA",28.5498960819,-16.2003182841
"PEPE RAMOS I",28.5102822262,-16.183841244
"DON COMELON",28.4586464049,-16.2562669872
"LOS CAMIONEROS",28.4406962276,-16.2976812579
"EL PADRINO",28.4414493901,-16.297290653
"TQM ANAGA",28.4738231411,-16.2470382734
"LA PIZZETTA",28.4716246505,-16.2473677211
"DISCOTECA LATINSALSA",28.4384836307,-16.2829065576
"URBAN COFFEE",28.4736525273,-16.2506408814
"TASCA EL CALLEJON",28.46830237,-16.25186558
"TASCA CAMINITO",28.4683632,-16.25178099
"EL CONGRESO",28.4684191453,-16.2482273207
"TRU TRU",28.4686725898,-16.2498772726
"LA REBOTICA",28.4684559,-16.248913
"MESON LAS FUENTES",28.465953,-16.27067581
"TASCA OMANA",28.46447399,-16.27079
